Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
121,1235044360,ljhenry,190.22,128.5,SF Kawhi Leonard PG LOCKED C Enes Kanter SG Tim Hardaway Jr. G Malcolm Brogdon PF Jabari Parker F Justin Holiday UTIL LOCKED,,,
123,1235318117,Hoover012,180.34,128.25,SF Giannis Antetokounmpo PF LOCKED C Karl-Anthony Towns UTIL Noah Vonleh G Danny Green SG Garrett Temple PG Allonzo Trier F Omri Casspi,,,
124,1235218640,5braim18,204.11,128,C DeAndre Jordan SF Jimmy Butler PG Kemba Walker SG LOCKED UTIL Myles Turner PF Jaren Jackson Jr. G Allonzo Trier F LOCKED,,,
124,1235284026,JoeKinghaha,190.13,128,SF Kawhi Leonard G Jimmy Butler PG Luka Doncic C Myles Turner PF LOCKED F Jaren Jackson Jr. SG LOCKED UTIL Fred VanVleet,,,
126,1234670585,Orochi,195.94,127.5,SG Kawhi Leonard PF LOCKED C Enes Kanter G Luka Doncic SF LOCKED F Jaren Jackson Jr. PG Fred VanVleet UTIL Wendell Carter Jr.,,,
126,1234910780,mddavis93,195.94,127.5,SG Kawhi Leonard PF LOCKED C Enes Kanter PG Luka Doncic SF LOCKED F Jaren Jackson Jr. G Fred VanVleet UTIL Wendell Carter Jr.,,,
126,1235240136,sparkytrex,195.94,127.5,SG Kawhi Leonard F LOCKED C Enes Kanter PG Luka Doncic SF LOCKED PF Jaren Jackson Jr. G Fred VanVleet UTIL Wendell Carter Jr.,,,
126,1234634076,gobbles95,192.86,127.5,F Kawhi Leonard UTIL LOCKED SF Jimmy Butler G Kemba Walker PG LOCKED C Noah Vonleh PF LOCKED SG Damyean Dotson,,,
130,1235568122,r_rebel_28,215.64,127,SF Kawhi Leonard PG Luka Doncic C Bobby Portis F Joe Ingles G LOCKED PF Serge Ibaka UTIL Jaren Jackson Jr. SG LOCKED,,,
130,1234765169,sra7991,163.49,127,SF Giannis Antetokounmpo SG Jimmy Butler PF Jayson Tatum G LOCKED UTIL Jaren Jackson Jr. PG Fred VanVleet F Dorian Finney-Smith C Wendell Carter Jr.,,,
132,1235500922,bungy2000,195.94,126.75,SF Kawhi Leonard C Enes Kanter PG Luka Doncic UTIL Bobby Portis PF LOCKED F Jaren Jackson Jr. SG LOCKED G Fred VanVleet,,,
133,1235309487,kaoster,213.06,126.5,SG Kawhi Leonard F Jimmy Butler PG Luka Doncic UTIL Jeff Teague G LOCKED SF LOCKED PF Jaren Jackson Jr. C Wendell Carter Jr.,,,
133,1235568766,apmurray1234,192.86,126.5,SF Giannis Antetokounmpo PG LOCKED SG Jimmy Butler G Kemba Walker C LOCKED F Michael Kidd-Gilchrist PF LOCKED UTIL Damyean Dotson,,,
133,1234991288,chachi1989,190.57,126.5,SF Kawhi Leonard PF Jayson Tatum C Rudy Gobert PG Luka Doncic G Dennis Smith Jr. F Jaren Jackson Jr. UTIL Wendell Carter Jr. SG LOCKED,,,
136,1235026119,mdeak311,208.26,126.25,SF Jimmy Butler PG Kemba Walker G Luka Doncic C Marc Gasol UTIL LOCKED F LOCKED PF Jaren Jackson Jr. SG Fred VanVleet,,,
136,1235394295,SUNSET76,208.26,126.25,SF Jimmy Butler PG Kemba Walker UTIL Luka Doncic C Marc Gasol G LOCKED PF LOCKED F Jaren Jackson Jr. SG Fred VanVleet,,,
136,1235580028,tclville,192.71,126.25,SF Kawhi Leonard PG Kemba Walker SG LOCKED PF Bobby Portis C Serge Ibaka UTIL LOCKED F Jae Crowder G Garrett Temple,,,
139,1235553000,newhorizon,221.51,125.75,SG Kawhi Leonard UTIL Jimmy Butler G Luka Doncic F Joe Ingles PG LOCKED C Serge Ibaka SF LOCKED PF LOCKED,,,
139,1235173436,rjeestep,197.51,125.75,SF Kawhi Leonard SG Jimmy Butler C LOCKED G Luka Doncic PF Jaren Jackson Jr. F Wesley Matthews UTIL Fred VanVleet PG LOCKED,,,
141,1234660300,relaxn55,201.81,125.5,SF Kawhi Leonard F Jimmy Butler C Enes Kanter PG Luka Doncic PF LOCKED SG LOCKED G Fred VanVleet UTIL LOCKED,,,
141,1234917666,Fortyoz,201.81,125.5,F Kawhi Leonard SF Jimmy Butler C Enes Kanter PG Luka Doncic PF LOCKED SG LOCKED G Fred VanVleet UTIL LOCKED,,,
141,1235170446,par16b,201.81,125.5,SF Kawhi Leonard F Jimmy Butler C Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet UTIL LOCKED,,,
141,1235461973,jcb9008,186.99,125.5,C LOCKED SF LOCKED UTIL Enes Kanter SG Khris Middleton PG Luka Doncic PF Jaren Jackson Jr. G Fred VanVleet F Michael Kidd-Gilchrist,,,
141,1234558754,bubbs11,186.42,125.5,SF Jimmy Butler UTIL Nikola Vucevic SG LOCKED G Luka Doncic PG Malcolm Brogdon PF Jaren Jackson Jr. C Dwight Powell F Justin Holiday,,,
146,1235120091,phillip89891980,197.51,125.25,SF Jimmy Butler PG Kemba Walker UTIL LOCKED G Luka Doncic PF LOCKED F Jaren Jackson Jr. SG Fred VanVleet C Wendell Carter Jr.,,,
147,1234515075,jamesrgray,220.44,125,F Kawhi Leonard SG Jimmy Butler UTIL Luka Doncic C Bobby Portis PG LOCKED PF Jaren Jackson Jr. SF Jabari Parker G LOCKED,,,
147,1235447063,unico10,220.44,125,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic PF Bobby Portis G Joe Ingles F LOCKED C Wendell Carter Jr. UTIL LOCKED,,,
147,1235179586,Sixers766,211.49,125,UTIL DeAndre Jordan F Jimmy Butler C Enes Kanter G Luka Doncic SF Joe Ingles PG LOCKED SG LOCKED PF Michael Kidd-Gilchrist,,,
150,1234871293,kylebroadbent27,228.89,124.75,PG Kemba Walker C LOCKED SF LOCKED G Luka Doncic F LOCKED PF Jaren Jackson Jr. SG Wesley Matthews UTIL Danny Green,,,
150,1235541738,bigwillystyle92,146.14,124.75,SG Kawhi Leonard SF Jayson Tatum C LOCKED PF Al Horford PG LOCKED G Jaylen Brown F LOCKED UTIL Pascal Siakam,,,
152,1234902382,StevieeBrown,235.49,124.5,SF Jimmy Butler PG Kemba Walker C Enes Kanter UTIL Luka Doncic G LOCKED PF LOCKED F Jaren Jackson Jr. SG LOCKED,,,
153,1234520833,qiaoqilu,199.31,124.25,SG Kawhi Leonard SF Jimmy Butler C Enes Kanter G Joe Ingles PG LOCKED PF LOCKED UTIL Jae Crowder F Michael Kidd-Gilchrist,,,
153,1234831558,tiffball2015,186.76,124.25,SF Kawhi Leonard G Jimmy Butler PG Kemba Walker UTIL Luka Doncic PF LOCKED SG LOCKED C LOCKED F Jarell Martin,,,
155,1235135580,mshea96,185.69,124,C DeAndre Jordan SF Jimmy Butler UTIL LOCKED G Luka Doncic PG Kris Dunn PF Serge Ibaka SG LOCKED F Daniel Theis,,,
156,1235102182,Russell716,188.56,123.75,SF Jimmy Butler PG Kemba Walker SG LOCKED C Enes Kanter PF Bobby Portis G LOCKED F Garrett Temple UTIL Michael Kidd-Gilchrist,,,
157,1234944269,mikemiz23,186.76,123.25,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic F Bobby Portis G LOCKED PF LOCKED UTIL Fred VanVleet C Wendell Carter Jr.,,,
157,1235458855,CmoneyStarr,186.76,123.25,SF Kawhi Leonard SG Jimmy Butler PF LOCKED PG Zach LaVine C Serge Ibaka F Justin Holiday G LOCKED UTIL Dorian Finney-Smith,,,
159,1234970811,MrTuttle05,232.12,123,PF Giannis Antetokounmpo SF Kawhi Leonard PG Luka Doncic F LOCKED UTIL LOCKED SG Wesley Matthews C Wendell Carter Jr. G LOCKED,,,
160,1234645897,ZUSTARK,224.74,122.75,SF Jimmy Butler PG Kemba Walker C Enes Kanter SG LOCKED G Luka Doncic UTIL LOCKED F Dorian Finney-Smith PF LOCKED,,,
161,1234662819,moklovin,241.07,122.5,SG Kawhi Leonard PG Kyrie Irving G Luka Doncic C LOCKED UTIL LOCKED F LOCKED SF Wesley Matthews PF LOCKED,,,
161,1235453485,m.bosch4,196.44,122.5,SG Kawhi Leonard SF Jimmy Butler G Luka Doncic C Bobby Portis UTIL LOCKED PF Jaren Jackson Jr. PG J.J. Barea F Dorian Finney-Smith,,,
163,1235162304,mj_perk,224.97,122.25,SG Kawhi Leonard UTIL LOCKED C Enes Kanter PG Trey Burke G LOCKED SF LOCKED F Jaren Jackson Jr. PF Ersan Ilyasova,,,
163,1234923748,jburner17,174.58,122.25,SF Kawhi Leonard SG Jimmy Butler G Luka Doncic UTIL LOCKED F LOCKED PF Jaren Jackson Jr. PG Fred VanVleet C Cody Zeller,,,
165,1234653100,mrussell1982,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234743367,cgla10,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234777690,TannerManner13,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234863606,calcguy,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234864227,packmanmatt,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234874241,Ahansell14,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234921594,Apuck55,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234923381,COGolfer25,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234926879,NebRAMSka,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234944622,joshkreider3965,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1234988458,mmcgrew77,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235052856,nate2442,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235114555,Elev11,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235150572,Sugerdaddy,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235201422,amendoza7,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235220158,Goatman332,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235226680,thedipetroboys,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235234097,FeastBeast,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235308820,gniksch,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235350531,boondocksaint0318,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235381188,halfhug,244.44,122,SF Kawhi Leonard C Karl-Anthony Towns PF LOCKED PG Kyrie Irving SG LOCKED G LOCKED F Garrett Temple UTIL LOCKED,,,
165,1235272556,Raysfan42,183.76,122,UTIL LOCKED G Kawhi Leonard PG Kemba Walker PF Serge Ibaka SG LOCKED SF Jae Crowder C Noah Vonleh F Omri Casspi,,,
165,1235466304,andresbarsa9,179.38,122,F Kawhi Leonard SG Jimmy Butler PF LOCKED PG Luka Doncic SF LOCKED G Fred VanVleet UTIL Derrick Rose C Wendell Carter Jr.,,,
188,1234995802,YoutubeBrock,250.31,121.75,C Karl-Anthony Towns SF Jimmy Butler PG Kemba Walker G Luka Doncic PF LOCKED F LOCKED SG LOCKED UTIL LOCKED,,,
188,1234868497,btb10,220.44,121.75,SF Kawhi Leonard SG Jimmy Butler G Luka Doncic PG Kris Dunn UTIL LOCKED F LOCKED PF Jaren Jackson Jr. C Wendell Carter Jr.,,,
188,1235221200,brandonmill9,220.44,121.75,SG Kawhi Leonard SF Jimmy Butler G Luka Doncic UTIL Kris Dunn PG LOCKED PF LOCKED F Jaren Jackson Jr. C Wendell Carter Jr.,,,
188,1235114371,rpm555,209.19,121.75,G Kawhi Leonard PF LOCKED C Enes Kanter PG Luka Doncic UTIL LOCKED SG LOCKED SF Wesley Matthews F Michael Kidd-Gilchrist,,,
192,1235569883,JLR21,232.12,121.5,SF Kawhi Leonard SG LOCKED C Enes Kanter PG Luka Doncic G LOCKED F LOCKED PF Jabari Parker UTIL Wendell Carter Jr.,,,
193,1235357350,jimip1979,237.15,121.25,C Enes Kanter G Khris Middleton F Tim Hardaway Jr. UTIL Luka Doncic PF Bobby Portis SF LOCKED SG LOCKED PG LOCKED,,,
193,1234910303,sjw3,228.89,121.25,SF Kawhi Leonard PG Kemba Walker C Bobby Portis G LOCKED UTIL LOCKED PF Jaren Jackson Jr. SG LOCKED F Wesley Matthews,,,
193,1235563843,feaglm,201.81,121.25,SF Kawhi Leonard SG Jimmy Butler C Enes Kanter UTIL LOCKED PF LOCKED G LOCKED F Wesley Matthews PG Fred VanVleet,,,
196,1234546850,EchoCharlie4,209.92,121,SF Giannis Antetokounmpo C Enes Kanter G Luka Doncic PG LOCKED PF LOCKED F Jaren Jackson Jr. SG Fred VanVleet UTIL Wendell Carter Jr.,,,
196,1235296391,aybtdennyp,209.92,121,SF Giannis Antetokounmpo C Enes Kanter PG Luka Doncic SG LOCKED PF LOCKED F Jaren Jackson Jr. G Fred VanVleet UTIL Wendell Carter Jr.,,,
196,1234538867,Makisupa,209.69,121,SG Kawhi Leonard SF Jimmy Butler PG Luka Doncic G Dennis Smith Jr. UTIL LOCKED PF LOCKED F Wesley Matthews C Wendell Carter Jr.,,,
196,1234718094,Safeen.Merchant,209.69,121,SF Kawhi Leonard F Jimmy Butler PG Luka Doncic UTIL Dennis Smith Jr. G LOCKED PF LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
196,1234889364,jackson_0824,209.69,121,SF Kawhi Leonard F Jimmy Butler PG Luka Doncic UTIL Dennis Smith Jr. G LOCKED PF LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
196,1235134434,09cah920,209.69,121,SF Kawhi Leonard F Jimmy Butler PG Luka Doncic UTIL Dennis Smith Jr. G LOCKED PF LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
196,1235151194,sir_Jimmer1997,209.69,121,SF Kawhi Leonard F Jimmy Butler PG Luka Doncic UTIL Dennis Smith Jr. G LOCKED PF LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
196,1235482150,rrusso10,209.69,121,SF Kawhi Leonard F Jimmy Butler PG Luka Doncic UTIL Dennis Smith Jr. G LOCKED PF LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
204,1234616051,PetrGibbons,209.19,120.75,PF Giannis Antetokounmpo SF Kawhi Leonard PG Luka Doncic UTIL LOCKED F LOCKED SG Fred VanVleet C Wendell Carter Jr. G LOCKED,,,
204,1234784667,antonino_derosa,209.19,120.75,PF Giannis Antetokounmpo SF Kawhi Leonard PG Luka Doncic G LOCKED F LOCKED SG Fred VanVleet C Wendell Carter Jr. UTIL LOCKED,,,
204,1234812386,SunDevils21,179.38,120.75,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic F Andrew Wiggins G LOCKED C Serge Ibaka PF LOCKED UTIL Dorian Finney-Smith,,,
204,1234929411,imfholton,179.38,120.75,SG Kawhi Leonard F Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED SF Dorian Finney-Smith,,,
204,1234992995,buddylove44,179.38,120.75,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED F Dorian Finney-Smith,,,
204,1235101462,sjm017,179.38,120.75,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED F Dorian Finney-Smith,,,
204,1235215870,greentongueman,179.38,120.75,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED F Dorian Finney-Smith,,,
204,1235558770,mentalkelso,179.38,120.75,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED F Dorian Finney-Smith,,,
204,1235578678,Slamball513,179.38,120.75,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED F Dorian Finney-Smith,,,
204,1235597282,jsnyds,179.38,120.75,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED F Dorian Finney-Smith,,,
204,1235605050,baralufficus,179.38,120.75,SG Kawhi Leonard SF Jimmy Butler PG Luka Doncic G Andrew Wiggins UTIL LOCKED C Serge Ibaka PF LOCKED F Dorian Finney-Smith,,,
215,1234818925,Dhornermb,231.19,120.5,UTIL Jimmy Butler PG Kemba Walker G Luka Doncic SF Joe Ingles PF LOCKED F Jaren Jackson Jr. C Dwight Powell SG LOCKED,,,
215,1234803178,hidonkey,211.49,120.5,SF Kawhi Leonard SG Jimmy Butler G LOCKED PG Luka Doncic F LOCKED UTIL Jaren Jackson Jr. PF Ersan Ilyasova C Wendell Carter Jr.,,,
215,1234986566,tcash1323,211.49,120.5,SF Kawhi Leonard G Jimmy Butler SG LOCKED PG Luka Doncic F LOCKED PF Jaren Jackson Jr. UTIL Ersan Ilyasova C Wendell Carter Jr.,,,
218,1234812899,Dinodawg63,195.94,120,PG Kemba Walker SF Tim Hardaway Jr. UTIL LOCKED G LOCKED F Gordon Hayward SG LOCKED C Serge Ibaka PF Jae Crowder,,,
219,1234948154,Roda22,224.24,119.75,SF LOCKED PG Kemba Walker SG Eric Bledsoe C Serge Ibaka UTIL LOCKED G LOCKED F LOCKED PF Ersan Ilyasova,,,
219,1235321147,GinobiliFan,204.89,119.75,SG Kawhi Leonard UTIL Luka Doncic C LOCKED PG Dennis Smith Jr. SF Nicolas Batum F LOCKED PF Jaren Jackson Jr. G Wesley Matthews,,,
221,1235332610,WheresMyMule6,187.49,119.5,F Kawhi Leonard SF Jimmy Butler G Luka Doncic UTIL Dennis Smith Jr. PG LOCKED PF Jaren Jackson Jr. SG J.J. Barea C Noah Vonleh,,,
221,1235472490,Popp22199,186.26,119.5,SG Kawhi Leonard PF LOCKED C Enes Kanter PG Luka Doncic G LOCKED SF LOCKED UTIL Fred VanVleet F Michael Kidd-Gilchrist,,,
221,1235576588,sully4331,177.81,119.5,F Kawhi Leonard UTIL Jimmy Butler PF Bobby Portis PG LOCKED C Serge Ibaka G Malcolm Brogdon SF LOCKED SG J.J. Barea,,,
224,1235369256,jshallstar,226.31,119.25,SF Jimmy Butler PG Kemba Walker PF LOCKED G Luka Doncic C Myles Turner F LOCKED UTIL Wendell Carter Jr. SG LOCKED,,,
224,1234834855,evanmc2,210.76,119.25,SF Jimmy Butler PG Kemba Walker C LOCKED UTIL Luka Doncic PF LOCKED F Wesley Matthews SG Fred VanVleet G LOCKED,,,
226,1235584036,cuzzybear11,221.51,119,SF Kawhi Leonard G Jimmy Butler UTIL Luka Doncic PG LOCKED C Serge Ibaka F LOCKED PF Jaren Jackson Jr. SG LOCKED,,,
226,1235138359,trap4,213.06,119,C Karl-Anthony Towns F Jimmy Butler SG Donovan Mitchell PG Luka Doncic PF LOCKED SF Nicolas Batum UTIL Wendell Carter Jr. G LOCKED,,,
226,1235441126,john2376,181.96,119,SF Kawhi Leonard C DeAndre Jordan SG LOCKED PG Dennis Smith Jr. F Serge Ibaka PF Jaren Jackson Jr. G Fred VanVleet UTIL LOCKED,,,
229,1235486247,michurley,196.44,118.75,SF Jimmy Butler F Jayson Tatum G Luka Doncic C Bobby Portis PG LOCKED UTIL Serge Ibaka PF Jaren Jackson Jr. SG LOCKED,,,
230,1235597194,Velez1390,244.44,118.5,C Karl-Anthony Towns UTIL Kemba Walker PG Luka Doncic G Dennis Smith Jr. F LOCKED SF LOCKED PF Jaren Jackson Jr. SG LOCKED,,,
230,1235476284,mrwonderful,195.94,118.5,F Giannis Antetokounmpo PG Kemba Walker C LOCKED SG LOCKED G Danny Green UTIL Garrett Temple SF Terrence Ross PF LOCKED,,,
230,1235426006,Rafael09187,146.43,118.5,SF LOCKED F Jayson Tatum PG Jeff Teague C Myles Turner SG LOCKED PF Serge Ibaka G Fred VanVleet UTIL Noah Vonleh,,,
233,1235173489,MnBLkbrd84,232.12,118.25,PG Kemba Walker SF LOCKED C Enes Kanter SG Zach LaVine UTIL LOCKED G LOCKED PF Jabari Parker F Justin Holiday,,,
233,1234822758,BayneTrain1,220.44,118.25,SG Kawhi Leonard F Jimmy Butler PG Luka Doncic UTIL Bobby Portis SF LOCKED PF Jaren Jackson Jr. G LOCKED C Wendell Carter Jr.,,,
233,1235323346,dudju,220.44,118.25,SF Kawhi Leonard SG Jimmy Butler PG Luka Doncic F Bobby Portis G LOCKED PF Jaren Jackson Jr. UTIL LOCKED C Wendell Carter Jr.,,,
233,1234834528,maxjfish,215.79,118.25,F Jimmy Butler PF LOCKED C Enes Kanter PG Luka Doncic G Trey Burke SF LOCKED SG LOCKED UTIL Michael Kidd-Gilchrist,,,
237,1235201726,iampanalo,241.07,118,SF Kawhi Leonard G Kyrie Irving PF LOCKED PG Luka Doncic SG LOCKED UTIL LOCKED F LOCKED C Wendell Carter Jr.,,,
237,1235218066,trainallday,241.07,118,SF Kawhi Leonard PG Kyrie Irving PF LOCKED G Luka Doncic SG LOCKED UTIL LOCKED F LOCKED C Wendell Carter Jr.,,,
237,1235488200,mhankin,241.07,118,F Kawhi Leonard SF LOCKED UTIL Kyrie Irving G Luka Doncic PG LOCKED PF LOCKED SG LOCKED C Wendell Carter Jr.,,,
237,1235323638,ahhirsch89,232.12,118,PG Kemba Walker F LOCKED C Enes Kanter G Luka Doncic PF Bobby Portis SF LOCKED UTIL Wendell Carter Jr. SG LOCKED,,,
237,1235109456,garyuscg14,220.44,118,SG Jimmy Butler PG Kemba Walker F LOCKED PF Bobby Portis G LOCKED UTIL Jaren Jackson Jr. SF Wesley Matthews C Wendell Carter Jr.,,,
237,1234583213,impure13,213.06,118,SF Kawhi Leonard PG Victor Oladipo SG LOCKED C Al Horford F LOCKED UTIL LOCKED PF Thaddeus Young G Shelvin Mack,,,
237,1235175488,bmosley21,209.19,118,UTIL Enes Kanter G LOCKED C LOCKED PG Luka Doncic F Bobby Portis PF LOCKED SG Nicolas Batum SF Danny Green,,,
244,1234967222,aquentins,220.44,117.75,SF Jimmy Butler PG Kemba Walker G Luka Doncic C Bobby Portis PF LOCKED F Jaren Jackson Jr. SG LOCKED UTIL J.J. Barea,,,
244,1235065140,bsbuman,218.87,117.75,PG LOCKED C Nikola Vucevic SG LOCKED UTIL Enes Kanter SF Nicolas Batum PF Jaren Jackson Jr. G LOCKED F Dorian Finney-Smith,,,
244,1234806873,jabeus26,203.38,117.75,SG Kawhi Leonard UTIL Jimmy Butler PF LOCKED PG Luka Doncic C Myles Turner SF LOCKED G LOCKED F Michael Kidd-Gilchrist,,,
247,1235117574,bamargo27,226.54,117.5,SF Jimmy Butler PG Kemba Walker PF LOCKED C Enes Kanter G LOCKED F Jaren Jackson Jr. SG LOCKED UTIL Damyean Dotson,,,
247,1235020948,jeffromatic,197.51,117.5,SF LOCKED SG Kawhi Leonard F Al Horford G LOCKED C Serge Ibaka PF Jaren Jackson Jr. PG Derrick Rose UTIL LOCKED,,,
249,1235588792,stackrouse,210.76,117.25,SF Kawhi Leonard G Jimmy Butler PG Luka Doncic UTIL LOCKED C Serge Ibaka PF LOCKED SG LOCKED F Dorian Finney-Smith,,,
250,1234607625,blenderhd,233.69,117,SF Jimmy Butler PG Kemba Walker F LOCKED G Luka Doncic PF LOCKED UTIL LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
250,1234825196,zachm5,233.69,117,SF Jimmy Butler PG Kemba Walker F LOCKED G Luka Doncic PF LOCKED SG LOCKED UTIL Wesley Matthews C Wendell Carter Jr.,,,
250,1235105900,SDillon091714,213.06,117,SF Kawhi Leonard F Jimmy Butler UTIL LOCKED PG Luka Doncic PF Jaren Jackson Jr. SG LOCKED G Derrick Rose C Wendell Carter Jr.,,,
250,1234587083,gooseking18,209.19,117,SF Kawhi Leonard F LOCKED C Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet UTIL Wendell Carter Jr.,,,
250,1234960838,dheadt77,209.19,117,SF Kawhi Leonard F LOCKED C Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet UTIL Wendell Carter Jr.,,,
250,1235097181,FatStackz,209.19,117,SF Kawhi Leonard F LOCKED UTIL Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet C Wendell Carter Jr.,,,
250,1235183179,GrizzlyAdam,209.19,117,SF Kawhi Leonard F LOCKED C Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet UTIL Wendell Carter Jr.,,,
250,1235274917,fvillanu,209.19,117,SF Kawhi Leonard F LOCKED C Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet UTIL Wendell Carter Jr.,,,
250,1235503538,nmcrented,209.19,117,SF Kawhi Leonard F LOCKED C Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet UTIL Wendell Carter Jr.,,,
250,1235523308,balesjustin,209.19,117,SF Kawhi Leonard F LOCKED UTIL Enes Kanter PG Luka Doncic PF LOCKED G LOCKED SG Fred VanVleet C Wendell Carter Jr.,,,
260,1235445483,Hennie96,210.42,116.75,PF Jayson Tatum C Enes Kanter PG Kyrie Irving UTIL Joe Ingles SF Tyreke Evans G LOCKED F LOCKED SG LOCKED,,,
260,1235154110,reilo15,186.76,116.75,SF Kawhi Leonard F Jimmy Butler PG Luka Doncic PF Bobby Portis UTIL Dwight Powell SG LOCKED C LOCKED G Fred VanVleet,,,
260,1234750821,jrm1227,180.89,116.75,PG LOCKED G Kawhi Leonard F Al Horford SF LOCKED SG Nicolas Batum PF LOCKED UTIL Jaren Jackson Jr. C Mohamed Bamba,,,
