Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
116,1251405518,kmcclain21,48,304,C Joel Embiid G Trae Young PG De'Aaron Fox SG Buddy Hield SF Nemanja Bjelica UTIL Marcus Morris PF Zach Collins F Al-Farouq Aminu,,Walt Lemon Jr.,PG,0.04%,0
117,1252035152,mialights,48,303.75,C Joel Embiid UTIL Jrue Holiday PG De'Aaron Fox SG Buddy Hield F Al Horford SF Dario Saric G Terry Rozier PF Al-Farouq Aminu,,Terrance Ferguson,UTIL,0.04%,2.25
117,1252231121,Workaholics,48,303.75,C Joel Embiid SG Jrue Holiday PG De'Aaron Fox SF Buddy Hield UTIL Al Horford PF Dario Saric G Terry Rozier F Al-Farouq Aminu,,Donte DiVincenzo,G,0.04%,17.75
119,1252229270,AIRRICK326,48,303.5,C Joel Embiid F Nikola Mirotic PG De'Aaron Fox SF Buddy Hield PF Nemanja Bjelica G George Hill UTIL Al-Farouq Aminu SG Iman Shumpert,,Bismack Biyombo,UTIL,0.04%,0
120,1251910088,cjrswish,48,302.75,C Joel Embiid SF Tobias Harris PG De'Aaron Fox PF Nemanja Bjelica UTIL Jusuf Nurkic SG Lou Williams G Evan Turner F Mason Plumlee,,Marcin Gortat,UTIL,0.04%,5
121,1251679294,hencoup,72,302.5,C Joel Embiid PG De'Aaron Fox F Julius Randle G Buddy Hield UTIL Jusuf Nurkic SG Nicolas Batum PF Dewayne Dedmon SF Al-Farouq Aminu,,Solomon Hill,UTIL,0.04%,0
122,1251399458,yaobuyao,72,301.75,PG Kemba Walker PF Nikola Mirotic G De'Aaron Fox C Julius Randle SG Buddy Hield SF Robert Covington UTIL Gordon Hayward F Al-Farouq Aminu,,,
122,1252215704,rschindler14,72,301.75,PG Russell Westbrook UTIL Jrue Holiday G De'Aaron Fox C Julius Randle SF Buddy Hield SG Malcolm Brogdon PF Al-Farouq Aminu F DeAndre' Bembry,,,
124,1251672458,jpfogle2423,24,301.5,G Russell Westbrook C Joel Embiid PG De'Aaron Fox PF Marcus Morris SF Dario Saric UTIL Dewayne Dedmon SG E'Twaun Moore F Mason Plumlee,,,
124,1251655135,txballas,0,301.5,C Joel Embiid PG Kyrie Irving UTIL Steven Adams SF Buddy Hield F Robert Covington PF Sam Dekker SG Terry Rozier G Tony Parker,,,
124,1252314081,GURU2U,0,301.5,G Russell Westbrook UTIL Kyrie Irving SG Buddy Hield F Al Horford SF Robert Covington C Dewayne Dedmon PG Malcolm Brogdon PF Jerami Grant,,,
127,1252200043,eze87,48,301.25,PG Russell Westbrook C Willie Cauley-Stein G De'Aaron Fox SG Buddy Hield SF JJ Redick PF Robert Covington UTIL E'Twaun Moore F Evan Turner,,,
128,1252029554,Cobarber27,72,300.75,C Joel Embiid SG Jrue Holiday PG De'Aaron Fox SF Nemanja Bjelica PF Al Horford UTIL Robert Covington G Evan Turner F Al-Farouq Aminu,,,
129,1252088235,rpm555,72,300.5,C Joel Embiid SG Jrue Holiday PG De'Aaron Fox G Buddy Hield PF Nemanja Bjelica UTIL Tristan Thompson F E'Twaun Moore SF Al-Farouq Aminu,,,
130,1251730276,TurboTitan,48,300,PG Russell Westbrook G De'Aaron Fox SG Buddy Hield PF Nemanja Bjelica C Jusuf Nurkic F Robert Covington UTIL Dewayne Dedmon SF Al-Farouq Aminu,,,
130,1251752004,patrickjcoyne83,48,300,C Joel Embiid G Kemba Walker PG De'Aaron Fox SG Buddy Hield SF Marcus Morris UTIL Collin Sexton F Zach Collins PF Al-Farouq Aminu,,,
132,1252281771,ryanp35,48,299.75,PG Russell Westbrook C Joel Embiid G De'Aaron Fox UTIL Robert Covington F Dewayne Dedmon PF Zach Collins SG Terry Rozier SF Al-Farouq Aminu,,,
133,1251488021,CappersPicks,48,299.5,C Joel Embiid PF Nikola Mirotic SG Jrue Holiday PG De'Aaron Fox SF Buddy Hield G Terry Rozier UTIL Cody Zeller F Iman Shumpert,,,
134,1252031391,jer4940,48,299.25,C Joel Embiid G Damian Lillard PG De'Aaron Fox SF Buddy Hield F Jeremy Lamb SG Terry Rozier PF Al-Farouq Aminu UTIL Marcus Smart,,,
134,1252222158,rcgyorkos,48,299.25,PG Kemba Walker F Nikola Mirotic G De'Aaron Fox PF Jayson Tatum UTIL Buddy Hield C Al Horford SG Markelle Fultz SF Al-Farouq Aminu,,,
136,1251764603,grizzkhalifa901,48,299,PG Russell Westbrook C Joel Embiid G Buddy Hield F Nemanja Bjelica SF Robert Covington PF Al-Farouq Aminu SG Iman Shumpert UTIL Tim Frazier,,,
136,1251924550,ncjonyoung,48,299,C Joel Embiid UTIL Jrue Holiday PG De'Aaron Fox SF Buddy Hield PF Nemanja Bjelica F Marcus Morris G Collin Sexton SG Tim Frazier,,,
138,1252180406,alterego1718,72,298.5,C Joel Embiid PG Jrue Holiday UTIL Trae Young G De'Aaron Fox SF Buddy Hield SG E'Twaun Moore PF Al-Farouq Aminu F Iman Shumpert,,,
139,1251275339,Mem1984,72,298.25,C Joel Embiid F Nikola Mirotic SG Jrue Holiday PG De'Aaron Fox SF Buddy Hield G Terry Rozier PF Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251325099,tildo21,72,298.25,C Joel Embiid F Nikola Mirotic SG Jrue Holiday PG De'Aaron Fox SF Buddy Hield G Terry Rozier PF Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251374453,ricosauve3,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251375465,nygbigblue88,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251377947,bmcwhinnie,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251378414,Aggie_10,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251392834,boney1781,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251394405,Beatmeimsteelcity,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251407339,Alphawarrior43,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251409793,gdbraden,72,298.25,C Joel Embiid F Nikola Mirotic G Jrue Holiday PG De'Aaron Fox SG Buddy Hield UTIL Terry Rozier PF Al-Farouq Aminu SF Iman Shumpert,,,
139,1251412454,8EIGHT8,72,298.25,C Joel Embiid PF Nikola Mirotic G Jrue Holiday PG De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251432346,cthorn31,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251446394,flyingillini0806,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251451425,cstockholm01,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251456493,gmiante,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251460877,jmikeyc24,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251499192,happygordo1,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251503527,abi007,72,298.25,C Joel Embiid PF Nikola Mirotic SG Jrue Holiday G De'Aaron Fox F Buddy Hield PG Terry Rozier SF Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251507452,Font915,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251522011,Mciampa98,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251539106,Lightsout242,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251544215,Phelly21,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251547936,FMW50,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251559204,Hogan21,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251588027,Js330ci,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251589171,RevRyan75,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251590592,danielgordon147,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251599082,thedude2015,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251609192,PCBNOLE,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251614385,Strickspicks23,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251615924,JabberJawsIII,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251617320,ogzacherl,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251617387,jnord150,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251623384,boomersooner76,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251633899,shanemickle,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251651707,matthew_elizalde,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251660022,trevilin1,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251680295,Disgustipated,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251682825,DankLordHalo,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251694933,poochesncream,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251696268,Southpaw2004,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251718694,tehyamarie,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251725474,echoc,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251729542,Steven3,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251734312,truson,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251755172,Shanemo30,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251758737,mrbigstevo,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251798921,drbaldy,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251799747,mightymite45,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251802914,JohnMc4Life,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251808040,rysaba,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251818828,prettyychristina,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251823413,coup-de-grace,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251850719,parlgb,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251855664,Pensforlife,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251862520,BurntReynolds,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251872035,elchavalon77,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251873093,brian_krause96,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251890209,venegas36,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251893437,Chinstory,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251900897,UWRFDP,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251914100,kayjay_003,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251924412,roostercrows,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday UTIL De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu G Iman Shumpert,,,
139,1251969139,DustinS99,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251972170,Boomshakalaka_69,72,298.25,C Joel Embiid F Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier PF Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251990873,elbrujoazteca,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252017357,timetofly,72,298.25,C Joel Embiid PF Nikola Mirotic G Jrue Holiday PG De'Aaron Fox SG Buddy Hield UTIL Terry Rozier SF Al-Farouq Aminu F Iman Shumpert,,,
139,1252024776,Xandro23,72,298.25,C Joel Embiid SF Nikola Mirotic SG Jrue Holiday G De'Aaron Fox F Buddy Hield PG Terry Rozier PF Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252030647,Gabe1696,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252050426,djsbroncos,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252061893,IAN13w,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252072738,seanharnedy,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252075500,pucksniper007,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252076790,jaafet19,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield UTIL Terry Rozier F Al-Farouq Aminu SG Iman Shumpert,,,
139,1252080779,nick_vance9,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252081653,number1fav7777,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252094813,JCen30,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252121025,kozaksergiy,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252139504,murph4898,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252149995,Rolzs,72,298.25,C Joel Embiid PF Nikola Mirotic G Jrue Holiday PG De'Aaron Fox SF Buddy Hield SG Terry Rozier UTIL Al-Farouq Aminu F Iman Shumpert,,,
139,1252201133,salsajake,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252212252,Sergery1,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252219286,ahus75,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252225026,Reekie1212,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252227808,Red_rum720,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252235246,moegriggs,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252272027,Ronstudniarz04,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252276972,PeterBrownwater,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252296354,bobo1977,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1252304347,crazysayne,72,298.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu UTIL Iman Shumpert,,,
139,1251525623,MFratt,48,298.25,PG Russell Westbrook C Willie Cauley-Stein G De'Aaron Fox SG Buddy Hield UTIL Cedi Osman SF Robert Covington F E'Twaun Moore PF Al-Farouq Aminu,,,
230,1251782842,fontastic,24,297.75,PG Russell Westbrook C Willie Cauley-Stein G De'Aaron Fox SG Buddy Hield PF Nemanja Bjelica UTIL Dewayne Dedmon SF Jeremy Lamb F E'Twaun Moore,,,
231,1251535273,Kenny31694,24,297.5,UTIL Giannis Antetokounmpo C Willie Cauley-Stein PG De'Aaron Fox SG Buddy Hield PF Nemanja Bjelica F Trey Lyles SF Jerami Grant G Evan Turner,,,
232,1251849910,WickedSmaht68,48,297,C Joel Embiid PG Kemba Walker G De'Aaron Fox SG Buddy Hield PF Dario Saric SF Gordon Hayward UTIL Zach Collins F Al-Farouq Aminu,,,
232,1251956342,spydog72,24,297,PG Russell Westbrook C Joel Embiid SG Buddy Hield PF Robert Covington SF Dario Saric G Terry Rozier UTIL Malik Monk F Al-Farouq Aminu,,,
234,1252226975,Fantasy_Gumshoe,72,296.75,SF Giannis Antetokounmpo PF Nikola Mirotic PG De'Aaron Fox SG Buddy Hield UTIL Al Horford G E'Twaun Moore C Cody Zeller F Al-Farouq Aminu,,,
234,1251900546,drewski76,48,296.75,C Joel Embiid F Nikola Mirotic UTIL Trae Young G De'Aaron Fox SF Robert Covington PF Trey Lyles PG Jordan Clarkson SG Evan Turner,,,
234,1251534051,Jeffsalvato89,0,296.75,G Russell Westbrook UTIL Willie Cauley-Stein PG De'Aaron Fox PF Al Horford F Rodney Hood C Montrezl Harrell SF Gordon Hayward SG Malcolm Brogdon,,,
237,1251492024,CoachN36,48,296.5,PG Russell Westbrook SG Jrue Holiday G De'Aaron Fox SF Buddy Hield F Robert Covington PF Marcus Morris UTIL E'Twaun Moore C Brook Lopez,,,
237,1251594847,barnettbrat,48,296.5,PG Russell Westbrook SG Jrue Holiday G De'Aaron Fox SF Buddy Hield F Robert Covington PF Marcus Morris UTIL E'Twaun Moore C Brook Lopez,,,
237,1251667765,jchmoney,48,296.5,C Joel Embiid SG Jrue Holiday PG De'Aaron Fox G Buddy Hield PF Nemanja Bjelica F Sam Dekker SF Jerami Grant UTIL E'Twaun Moore,,,
237,1252041398,Jbrook20,48,296.5,PG Russell Westbrook SG Jrue Holiday G De'Aaron Fox SF Buddy Hield F Robert Covington PF Marcus Morris UTIL E'Twaun Moore C Brook Lopez,,,
241,1251391177,River_Rat,48,296,F Giannis Antetokounmpo PF Nikola Mirotic PG De'Aaron Fox SG Buddy Hield C Al Horford G Terry Rozier SF Al-Farouq Aminu UTIL Brook Lopez,,,
241,1251741156,sgamino,48,296,F Giannis Antetokounmpo PF Nikola Mirotic PG De'Aaron Fox SG Buddy Hield C Al Horford G Terry Rozier SF Al-Farouq Aminu UTIL Brook Lopez,,,
243,1252157347,Prf15,48,295.5,C Joel Embiid G Jrue Holiday PG De'Aaron Fox SF Buddy Hield SG Kent Bazemore F Dewayne Dedmon UTIL Terry Rozier PF Al-Farouq Aminu,,,
244,1252248618,russellje26,72,295.25,SF Giannis Antetokounmpo PG Jrue Holiday G De'Aaron Fox F Buddy Hield C Al Horford SG E'Twaun Moore UTIL Terry Rozier PF Al-Farouq Aminu,,,
244,1251747809,GridironKing15,24,295.25,C Joel Embiid PG Kemba Walker SG Buddy Hield PF Nemanja Bjelica UTIL Robert Covington SF Marcus Morris G Evan Turner F Mason Plumlee,,,
